target_id,prediction,probabilidade
drugbank_target|P00403,0,0.10676045634209114
drugbank_target|Q81ZL8,1,0.47242774084352906
drugbank_target|Q15759,0,0.2580494496941685
drugbank_target|O15264,1,0.338684651050199
drugbank_target|P05067,1,0.3637283880844496
drugbank_target|Q6PEY2,0,0.2396927193955962
drugbank_target|Q9H853,1,0.3211136283886656
drugbank_target|Q5NUL3,0,0.10213404546761728
drugbank_target|Q13885,0,0.28895251743754674
drugbank_target|Q9BVA1,0,0.28939816794283646
drugbank_target|Q9BUF5,0,0.2697748522001716
drugbank_target|P33151,1,0.33589378307702283
drugbank_target|Q96GD4,1,0.3455196392683466
drugbank_target|P15328,1,0.34600764947169355
drugbank_target|A1Z199,1,0.3354940666627237
drugbank_target|O15392,1,0.38384840497986666
drugbank_target|Q96BI3,0,0.06126275583359578
drugbank_target|Q9NZ42,0,0.09903619757108875
drugbank_target|Q9GZP0,1,0.45943946072383907
drugbank_target|Q13443,1,0.3124184126484861
drugbank_target|Q8NET8,0,0.16695057586754394
drugbank_target|P55786,0,0.23393927188558672
drugbank_target|Q92843,0,0.2812395707484786
drugbank_target|Q92934,1,0.41176004855194387
drugbank_target|Q96AE4,1,0.43265480738970824
drugbank_target|P13861,0,0.2894018547661929
drugbank_target|P10644,0,0.2917057921340024
drugbank_target|Q13233,0,0.25123753606183385
drugbank_target|Q02156,1,0.3354803058137251
drugbank_target|P04792,0,0.27731552902891243
drugbank_target|O14763,0,0.27751879224746046
drugbank_target|Q02224,1,0.4343968952231343
drugbank_target|Q15116,0,0.26693644703447744
drugbank_target|P40238,0,0.21072976997089804
drugbank_target|Q9NZQ7,1,0.32257418758319195
drugbank_target|O43653,0,0.15334129184951573
drugbank_target|Q99527,0,0.1216490250031333
drugbank_target|P02647,1,0.4440541365529889
drugbank_target|P01563,0,0.18572495643698153
drugbank_target|P01024,0,0.2478576821307141
drugbank_target|P04234,1,0.32781082824644014
drugbank_target|Q14790,1,0.3332048434245084
drugbank_target|Q9Y6Q6,0,0.23864675916591105
drugbank_target|P40763,0,0.2773127349802898
drugbank_target|P06734,1,0.3690768565161714
drugbank_target|Q969F8,0,0.16136610534809667
drugbank_target|P25963,1,0.32979194278238483
drugbank_target|Q14956,0,0.2884303996775826
drugbank_target|P27816,1,0.2964473096668419
drugbank_target|P28908,0,0.23275791145172636
drugbank_target|P61812,1,0.35440531237220485
drugbank_target|P04439,1,0.36442165683767924
drugbank_target|P01308,0,0.16582876180692988
drugbank_target|Q9NQ25,0,0.28180434381313835
drugbank_target|P52333,0,0.19682726033636458
drugbank_target|P17813,0,0.17156029958431374
drugbank_target|P15391,0,0.25987680640465843
drugbank_target|P53420,1,0.45136166542726686
drugbank_target|P10242,1,0.38197895314206964
drugbank_target|P15941,1,0.30979824210282003
drugbank_target|P15169,1,0.3676420470484832
drugbank_target|P22792,0,0.17186689680784728
drugbank_target|Q16706,0,0.2717890931413568
drugbank_target|Q12884,0,0.230017426968449
drugbank_target|Q07817,0,0.26317400723253276
drugbank_target|Q07820,0,0.24463080111900673
drugbank_target|P49674,1,0.46215184244574653
drugbank_target|P30411,0,0.13411476161247166
drugbank_target|O14788,1,0.307211223989003
drugbank_target|Q9NR97,0,0.22098678862595356
drugbank_target|P56524,1,0.2963189459247364
drugbank_target|P30874,0,0.15226316562281256
drugbank_target|P32745,0,0.1326763981618462
drugbank_target|P05108,1,0.3455471287238219
drugbank_target|Q06278,0,0.21871632486043863
drugbank_target|P22309,0,0.24886492049836503
drugbank_target|P19099,0,0.2901235452787629
drugbank_target|P04798,0,0.2695443999101922
drugbank_target|P05186,1,0.36511604174661
drugbank_target|P25024,0,0.12562291826316607
drugbank_target|P46597,0,0.19755822964165093
drugbank_target|Q92753,1,0.3754662606306502
drugbank_target|P11678,1,0.3832130918486107
drugbank_target|P52209,1,0.31880442658191516
drugbank_target|Q8N8N7,0,0.26348789416253837
drugbank_target|Q9Y5Y4,0,0.18161690342193842
drugbank_target|P23469,1,0.32798439001441027
drugbank_target|O95749,1,0.3096843654016003
drugbank_target|P06756,0,0.23550634113290975
drugbank_target|P0AD65,1,0.4070838119018922
drugbank_target|Q9Y2I1,0,0.17418461043275837
drugbank_target|P30926,0,0.19052042104780098
drugbank_target|P32297,0,0.1806965766302017
drugbank_target|P30532,0,0.1806913972300592
drugbank_target|Q15825,0,0.17799362670804977
drugbank_target|Q05901,0,0.2094101399757443
drugbank_target|P12104,1,0.43299176026919284
drugbank_target|Q8N1C3,0,0.2638540556590879
drugbank_target|Q99928,0,0.23300437613127542
drugbank_target|P78334,0,0.24905230396131767
drugbank_target|O00591,0,0.17679317699206828
drugbank_target|Q9UN88,0,0.22017830268576766
drugbank_target|O14764,0,0.2280723376873576
drugbank_target|P29034,1,0.3324829669203465
drugbank_target|Q9NZV8,0,0.22304114743094108
drugbank_target|Q9UK17,0,0.24949280274059066
drugbank_target|Q16620,0,0.233418319036397
drugbank_target|P51857,1,0.3630816363846796
drugbank_target|P24462,1,0.3296533630789622
drugbank_target|Q7LG56,0,0.1758050858524056
drugbank_target|Q07864,0,0.1855201722115908
drugbank_target|P56282,0,0.20299006378724513
drugbank_target|Q9NR33,0,0.26472543523921876
drugbank_target|Q9NRF9,1,0.5440220576982268
drugbank_target|P07451,1,0.4025680835504196
drugbank_target|P35218,1,0.29587337191350643
drugbank_target|Q9Y2D0,1,0.34065491001492604
drugbank_target|P23280,1,0.3041867376308559
drugbank_target|P43166,1,0.36366379737938803
drugbank_target|Q9ULX7,0,0.22948320434642086
drugbank_target|P21439,0,0.2484823074852699
drugbank_target|Q12908,0,0.08692851018708007
drugbank_target|Q8TCC7,0,0.15647050503137158
drugbank_target|P19652,1,0.3316367056284975
drugbank_target|P08506,1,0.36224141811647187
drugbank_target|P09238,0,0.2717445781071808
drugbank_target|P09237,1,0.3901120288173985
drugbank_target|P24347,0,0.22237961867077286
drugbank_target|P50281,1,0.2984630172408351
drugbank_target|P51511,1,0.34208459768880284
drugbank_target|Q9ULZ9,0,0.2798270039342678
drugbank_target|Q99542,1,0.36330982033102327
drugbank_target|O60882,1,0.426211623579544
drugbank_target|Q8N119,1,0.3715385663657895
drugbank_target|O75900,0,0.26361867352534624
drugbank_target|Q9Y5R2,1,0.36968177836601096
drugbank_target|Q9NRE1,1,0.3417023489611107
drugbank_target|Q9H306,1,0.3719375328736857
drugbank_target|Q9H239,1,0.3456992159457263
drugbank_target|Q9UJT1,0,0.27357345134050715
drugbank_target|Q9UJT0,0,0.25610873727708366
drugbank_target|P23258,1,0.3484452686357367
drugbank_target|P35869,1,0.3053142884750616
drugbank_target|P11474,0,0.16186202304112862
drugbank_target|P72524,1,0.36035895211009406
drugbank_target|P0A4L9,1,0.3688473105025671
drugbank_target|P72525,0,0.2809805740242387
drugbank_target|Q59961,1,0.3947225551319719
drugbank_target|Q15788,1,0.29912089003717524
drugbank_target|Q15596,1,0.3196099697395734
drugbank_target|P53350,1,0.36630087878279366
drugbank_target|P31151,1,0.46170996694846345
drugbank_target|P17612,1,0.40156379331496894
drugbank_target|P45984,0,0.27240641456954906
drugbank_target|P11142,1,0.35897565369028633
drugbank_target|Q13133,0,0.2750306044741177
drugbank_target|P36897,0,0.25582048310391675
drugbank_target|O43293,1,0.29792802960067144
drugbank_target|Q9UQF2,0,0.2637695242880492
drugbank_target|P45983,1,0.30487449765720714
drugbank_target|P33981,1,0.41438171600215096
drugbank_target|Q13554,0,0.28276593652629195
drugbank_target|P51955,1,0.5
drugbank_target|Q9UGN5,1,0.46040713332840966
drugbank_target|P62136,0,0.2593138151438159
drugbank_target|P21281,0,0.26841007181617893
drugbank_target|P62750,1,0.5524942136022182
drugbank_target|P39023,1,0.5962781130183832
drugbank_target|P06310,0,0.2701627407082053
drugbank_target|O75460,0,0.23298641550165633
drugbank_target|P25705,1,0.36841539454228556
drugbank_target|P60174,1,0.35223509385324575
drugbank_target|Q14994,0,0.2249966982037307
drugbank_target|P41743,0,0.29179735481125757
drugbank_target|P19784,1,0.3861081715656699
drugbank_target|P04054,1,0.3846647555523222
drugbank_target|Q9H169,1,0.43253693174575986
drugbank_target|Q13627,1,0.46180872119996996
drugbank_target|Q9H2G2,1,0.44069696306352324
drugbank_target|P49761,1,0.46362974768623816
drugbank_target|Q9Y6F1,1,0.3881318212288
drugbank_target|P01116,1,0.37475468382633076
drugbank_target|Q9UQM7,1,0.29859003284281427
drugbank_target|Q00536,1,0.40046157273369326
drugbank_target|Q13557,1,0.33616779464716795
drugbank_target|Q9P289,1,0.31624240716060403
drugbank_target|P07737,1,0.2997653819754837
drugbank_target|Q15375,0,0.2621001616016304
drugbank_target|P23458,1,0.33230950565978956
drugbank_target|P29597,0,0.2432952512206883
drugbank_target|Q96NX5,1,0.3208497925190673
drugbank_target|P06396,1,0.31595429255376495
drugbank_target|P23528,1,0.3954183016060193
drugbank_target|O75116,1,0.3886816576249871
drugbank_target|P06731,0,0.2729653287888906
drugbank_target|Q89ZI2,1,0.37161405319216817
drugbank_target|Q12866,0,0.18630068649986872
drugbank_target|Q15418,1,0.34089331747785506
drugbank_target|P13639,0,0.29091450641117733
drugbank_target|Q16654,0,0.22283574821906588
drugbank_target|P07948,1,0.3729007977204921
drugbank_target|Q8IU85,1,0.33067755255092973
drugbank_target|O94768,0,0.18901159478163782
drugbank_target|Q9NWZ3,0,0.27519653301304586
drugbank_target|O60218,1,0.36647194715778886
drugbank_target|Q13555,1,0.34993476551082214
drugbank_target|P80192,0,0.24709228159881677
drugbank_target|P00558,1,0.3744440944725337
drugbank_target|P08670,1,0.397262895715032
drugbank_target|P22694,1,0.40354678133293415
drugbank_target|P09382,1,0.3065315672779867
drugbank_target|P22459,0,0.17923633728908087
drugbank_target|P37108,1,0.5581957461113287
drugbank_target|P48735,1,0.44646484684023385
drugbank_target|P68104,1,0.44777440745529695
drugbank_target|P50897,0,0.22542738829492723
drugbank_target|P49411,1,0.33493833853887156
drugbank_target|P29323,0,0.2776461293272576
drugbank_target|P49368,1,0.3178949779291935
drugbank_target|Q16613,0,0.15666492302784205
drugbank_target|P78330,0,0.2535693925000409
drugbank_target|Q13838,0,0.2764539317634743
drugbank_target|Q9UQB9,1,0.34173038028612146
drugbank_target|Q9UNP4,0,0.27635827259547313
drugbank_target|O75908,0,0.1735832870707698
drugbank_target|Q96PD5,0,0.2530774018707243
drugbank_target|Q96QT4,0,0.2535941593981622
drugbank_target|Q9UL54,0,0.27178110575422243
drugbank_target|O15111,0,0.2722048324310328
drugbank_target|Q99835,0,0.22239023045238374
drugbank_target|Q99456,1,0.3121065065329778
drugbank_target|P00748,1,0.3459997880324763
drugbank_target|P54219,0,0.0820593818865132
drugbank_target|Q92637,1,0.3845582191270516
drugbank_target|P0C0L4,0,0.22031285522435023
drugbank_target|P0C0L5,0,0.22393254439158955
drugbank_target|Q14542,0,0.0797909699067299
drugbank_target|P41440,0,0.16193456676109624
drugbank_target|Q9UQQ2,0,0.25920840451058913
drugbank_target|P16389,0,0.14028341759347138
drugbank_target|P22001,0,0.15280285231857696
drugbank_target|P22460,0,0.1914848404121493
drugbank_target|P17658,0,0.13555281677155626
drugbank_target|Q96RP8,0,0.13231879302964497
drugbank_target|Q16322,0,0.15891474587446053
drugbank_target|Q14721,0,0.2952323433674735
drugbank_target|Q92953,0,0.2883439942053288
drugbank_target|P48547,0,0.1995754764765525
drugbank_target|Q96PR1,0,0.20728264307858366
drugbank_target|Q14003,0,0.17386000749890432
drugbank_target|Q9NSA2,0,0.22556960856995395
drugbank_target|Q9NYA1,0,0.18921620229478275
drugbank_target|Q13882,0,0.2881722858467963
drugbank_target|P49765,1,0.32816128524202076
drugbank_target|P28065,0,0.1914503386104557
drugbank_target|P40306,1,0.3516923414502986
drugbank_target|P28062,1,0.3499884672210729
drugbank_target|Q16832,0,0.20184979978916945
drugbank_target|P42685,0,0.26467520919051435
drugbank_target|P11274,1,0.31661471831896454
drugbank_target|P36507,0,0.29051796901976096
drugbank_target|Q9Y2U5,1,0.4006309630287125
drugbank_target|P20276,1,0.5724544593129507
drugbank_target|P31639,0,0.08930159836770113
drugbank_target|Q96SW2,0,0.2698870278044345
drugbank_target|P57059,0,0.20664274871975813
drugbank_target|Q8NG66,1,0.3163408808490695
drugbank_target|P53667,1,0.3283005119983227
drugbank_target|Q9UM01,0,0.06945056328312721
drugbank_target|Q15303,0,0.25418243291027137
drugbank_target|P04731,0,0.17103632339283245
drugbank_target|P02795,0,0.2040905745311556
drugbank_target|P01903,0,0.15469065222513578
drugbank_target|P79483,1,0.311551881655255
drugbank_target|P13762,0,0.24760786187713618
drugbank_target|Q30154,0,0.27079519921922135
drugbank_target|P01911,0,0.24481898567398036
drugbank_target|P14867,1,0.3459864395628953
drugbank_target|P47869,0,0.28982279217605633
drugbank_target|P34903,0,0.27409706786104865
drugbank_target|P48169,1,0.3137617718732091
drugbank_target|P31644,1,0.3411592491988523
drugbank_target|Q16445,0,0.2192144026753986
drugbank_target|P18505,0,0.2940489508598738
drugbank_target|P47870,0,0.2768891875922183
drugbank_target|P28472,0,0.26727091449066953
drugbank_target|O14764,0,0.2280723376873576
drugbank_target|P78334,0,0.24905230396131767
drugbank_target|Q8N1C3,0,0.2638540556590879
drugbank_target|P18507,0,0.26339684773872624
drugbank_target|Q99928,0,0.23300437613127542
drugbank_target|O00591,0,0.17679317699206828
drugbank_target|Q9UN88,0,0.22017830268576766
drugbank_target|Q05586,1,0.33572625390270927
drugbank_target|Q12879,0,0.2767965839466423
drugbank_target|Q13224,0,0.23857150147917455
drugbank_target|Q14957,0,0.20928815819988578
drugbank_target|O15399,0,0.202107200863625
drugbank_target|Q8TCU5,0,0.22688913308391437
drugbank_target|O60391,0,0.2537823357271352
drugbank_target|P23415,0,0.26854428482737364
drugbank_target|P48167,0,0.2625013264583374
drugbank_target|P08908,0,0.2368353115709244
drugbank_target|P28222,0,0.15934604791853524
drugbank_target|P28221,0,0.16513869775549034
drugbank_target|P28566,0,0.18144754565360469
drugbank_target|P30939,0,0.2219356840368477
drugbank_target|P28223,0,0.18300220441634932
drugbank_target|P41595,0,0.19015892264718626
drugbank_target|P28335,0,0.19939247452556877
drugbank_target|P46098,0,0.15555997686061404
drugbank_target|O95264,0,0.13440133991719086
drugbank_target|Q8WXA8,0,0.13084511942961874
drugbank_target|Q70Z44,0,0.23952991369388682
drugbank_target|A5X5Y0,0,0.14911805468145045
drugbank_target|Q13639,0,0.1269953035379714
drugbank_target|P50406,0,0.157269880294873
drugbank_target|P34969,0,0.16886397253440258
drugbank_target|P08588,0,0.1562982284289607
drugbank_target|P07550,0,0.15832745707964532
drugbank_target|P13945,0,0.133032455702053
drugbank_target|P51812,0,0.2872117751412556
drugbank_target|Q15125,0,0.12986832604800794
drugbank_target|P02763,1,0.3384152550618096
drugbank_target|P19652,1,0.3316367056284975
drugbank_target|P35348,0,0.17034105840887662
drugbank_target|P35368,0,0.20709086306346247
drugbank_target|P25100,0,0.19083504434358978
drugbank_target|P08913,0,0.24469359374864544
drugbank_target|P18089,0,0.1833619149468858
drugbank_target|P18825,0,0.17591181994181912
drugbank_target|P17252,1,0.3537360926159291
drugbank_target|P05771,1,0.3603239303419853
drugbank_target|Q05655,1,0.3207558996876059
drugbank_target|Q02156,1,0.3354803058137251
drugbank_target|P05129,0,0.29205940390307195
drugbank_target|P41743,0,0.29179735481125757
drugbank_target|Q04759,1,0.31817594304317853
drugbank_target|Q05513,1,0.3078423192694822
drugbank_target|P35498,0,0.13386860853996552
drugbank_target|Q9Y5Y9,0,0.13536259400036402
drugbank_target|Q9UI33,0,0.17500084188520829
drugbank_target|Q99250,0,0.13740490371703706
drugbank_target|Q9NY46,0,0.13754874821040183
drugbank_target|P35499,0,0.11965023202087124
drugbank_target|Q14524,0,0.12398676329421149
drugbank_target|Q01118,0,0.14181653986069204
drugbank_target|Q9UQD0,0,0.14346310612356214
drugbank_target|Q15858,0,0.15184487487647289
drugbank_target|Q07699,0,0.18758326842783243
drugbank_target|O60939,1,0.3080289445254484
drugbank_target|Q9NY72,0,0.15046767754407617
drugbank_target|Q8IWT1,0,0.2619160747637991
drugbank_target|Q00653,0,0.28323809962101726
drugbank_target|P19838,0,0.28949031863692865
drugbank_target|Q13131,1,0.36406623876742933
drugbank_target|P54646,0,0.28932564119371557
drugbank_target|Q9Y478,1,0.3437495539828366
drugbank_target|O43741,1,0.3324288532582153
drugbank_target|P54619,0,0.21853309834490364
drugbank_target|Q9UGJ0,0,0.2530958727930478
drugbank_target|Q9UGI9,0,0.17092633436770202
drugbank_target|P21397,1,0.3406409091701492
drugbank_target|P27338,1,0.3171459346554115
drugbank_target|Q23022,0,0.1737566727191589
drugbank_target|Q9N587,0,0.17162020536787592
drugbank_target|Q27218,0,0.14850333541192484
drugbank_target|P48181,0,0.15149765323865816
drugbank_target|P20839,0,0.27362634776956035
drugbank_target|P12268,1,0.3159749546555951
drugbank_target|Q9H1R3,1,0.36877456343858567
drugbank_target|Q06AK7,1,0.5577415203219986
drugbank_target|P11388,1,0.4716411458423777
drugbank_target|Q02880,1,0.44081608486216506
drugbank_target|Q05586,1,0.33572625390270927
drugbank_target|Q12879,0,0.2767965839466423
drugbank_target|Q13224,0,0.23857150147917455
drugbank_target|Q14957,0,0.20928815819988578
drugbank_target|O15399,0,0.202107200863625
drugbank_target|Q8TCU5,0,0.22688913308391437
drugbank_target|O60391,0,0.2537823357271352
drugbank_target|P10599,0,0.2585780655558846
drugbank_target|O95718,0,0.21830741449342847
drugbank_target|P63261,0,0.26009273790334414
drugbank_target|P01876,0,0.18957568929663793
drugbank_target|P01871,0,0.28778521029640225
drugbank_target|Q9Y698,1,0.29673745084421627
drugbank_target|Q92806,0,0.18749993778391713
drugbank_target|O00299,0,0.28813557345164253
drugbank_target|P28907,0,0.28586959259354366
drugbank_target|Q8N907,0,0.1997924979719744
drugbank_target|P09769,0,0.26404762436521084
drugbank_target|P36956,0,0.20445177877651513
drugbank_target|Q04206,0,0.2788128202258529
drugbank_target|P54756,0,0.2628568028169773
drugbank_target|Q9NYL2,1,0.35805997356587194
drugbank_target|P25713,0,0.2360718715106839
drugbank_target|Q9C0B1,0,0.29448230892328003
drugbank_target|Q9Y2T6,0,0.07634736285301615
drugbank_target|Q16555,1,0.31281438633368297
drugbank_target|P06733,1,0.32790347726408653
drugbank_target|P29590,0,0.24882578936461772
drugbank_target|O75340,1,0.31037318254844903
drugbank_target|O14618,1,0.37939474303831516
drugbank_target|Q14978,1,0.5715608268988789
drugbank_target|O60502,0,0.21974204368215394
drugbank_target|P31025,1,0.37578256570971097
drugbank_target|Q9NY56,1,0.3554021979554464
drugbank_target|P46663,0,0.1040008450179545
drugbank_target|P04279,1,0.6918186698618995
drugbank_target|O15304,0,0.2622283475058757
drugbank_target|P46939,0,0.2606466056386312
drugbank_target|Q06830,1,0.3925327303690988
drugbank_target|Q0VD83,1,0.4020991769492866
drugbank_target|Q16552,1,0.4260537787180016
drugbank_target|P0AES4,1,0.3013973968281074
drugbank_target|P0C1U9,1,0.35749906424353284
drugbank_target|B4YQT9,1,0.3378897166226584
drugbank_target|P20831,1,0.34528449662358374
drugbank_target|Q59192,1,0.4045555640621831
drugbank_target|P05653,1,0.3121781240827006
drugbank_target|C3T8E2,0,0.13579072163656597
drugbank_target|P04926,1,0.408904153062815
drugbank_target|Q13547,1,0.3897595815253054
drugbank_target|Q96DB2,1,0.3029061713401471
drugbank_target|Q92769,1,0.42142406583435066
drugbank_target|O15379,0,0.2550725175182049
drugbank_target|P56524,1,0.2963189459247364
drugbank_target|Q9UQL6,0,0.25068139441752935
drugbank_target|Q9UBN7,0,0.2175113687409356
drugbank_target|Q8WUI4,0,0.27570258703399647
drugbank_target|Q9BY41,0,0.21181346835587062
drugbank_target|Q9UKV0,1,0.3231764071146309
drugbank_target|Q969S8,0,0.1761413218185302
drugbank_target|Q13936,0,0.13876440769045795
drugbank_target|Q01668,0,0.16192343199526688
drugbank_target|O60840,0,0.13274149091683768
drugbank_target|Q13698,0,0.13568116448531709
drugbank_target|Q02641,1,0.37739088833533274
drugbank_target|Q08289,1,0.48406436918599355
drugbank_target|P54284,1,0.33812333830857955
drugbank_target|O00305,1,0.4511682414515231
drugbank_target|O00555,0,0.2782292370518065
drugbank_target|Q96PD7,0,0.2587424703073645
drugbank_target|P29372,1,0.4452263303993311
drugbank_target|P05109,1,0.42073689279353366
drugbank_target|P22626,1,0.5664915260888831
drugbank_target|P23246,1,0.5638449442144208
drugbank_target|P12814,1,0.3578252886708378
drugbank_target|P18669,1,0.36456218309158894
drugbank_target|P30101,1,0.363312302103009
drugbank_target|P04155,0,0.1498579662195636
drugbank_target|P50453,0,0.22332775156194762
drugbank_target|P07288,0,0.25626076544719634
drugbank_target|P31260,1,0.3172784872500618
drugbank_target|P06702,1,0.5413880755695386
drugbank_target|O15350,0,0.2857669395779984
drugbank_target|Q15238,1,0.35590198205131157
drugbank_target|Q92570,0,0.2534854869445208
drugbank_target|P32004,0,0.28385813568276885
drugbank_target|Q99623,1,0.4435386663241211
drugbank_target|P38936,1,0.3825631340409987
drugbank_target|P00846,0,0.12074848362865823
drugbank_target|Q14457,1,0.3948207060710033
drugbank_target|O75964,0,0.25910583573928014
drugbank_target|P61978,1,0.32898273699832536
drugbank_target|P09493,1,0.6038324820833547
drugbank_target|Q6V0L0,0,0.2469814784617321
drugbank_target|P12004,0,0.2146486709657553
drugbank_target|P04217,0,0.23457539195309188
drugbank_target|P02765,0,0.2513365473291322
drugbank_target|P06727,1,0.4371794118901057
drugbank_target|P04003,1,0.3372535455814442
drugbank_target|P07358,1,0.41840770715585623
drugbank_target|P08603,1,0.3365355205874329
drugbank_target|P05156,1,0.3315548956223904
drugbank_target|P10909,1,0.35273755182152433
drugbank_target|P00739,1,0.3393028125021293
drugbank_target|P35858,0,0.20045385533852628
drugbank_target|P19823,0,0.2879274084240879
drugbank_target|P04264,1,0.36181894711998436
drugbank_target|P13645,0,0.27240190868049063
drugbank_target|P35908,1,0.3353330567064549
drugbank_target|P35527,1,0.33100853520110296
drugbank_target|P29622,0,0.25429270612279425
drugbank_target|O14791,1,0.31566848759127997
drugbank_target|P20851,0,0.28116017487927797
drugbank_target|P46736,0,0.26746063226638206
drugbank_target|P07357,1,0.33905746224635025
drugbank_target|P81605,1,0.43556270049667756
drugbank_target|P15924,1,0.3506547138686868
drugbank_target|P05160,1,0.30852278822842605
drugbank_target|O75636,0,0.27631518361435864
drugbank_target|Q86YZ3,1,0.4242766844047339
drugbank_target|P01599,0,0.22721457093852193
drugbank_target|P80748,1,0.3075602126162485
drugbank_target|P19827,1,0.29627895051757197
drugbank_target|Q06033,1,0.2975990074186661
drugbank_target|Q14624,0,0.27727866501626713
drugbank_target|P01591,0,0.2824396027861159
drugbank_target|P14923,0,0.2788471013642512
drugbank_target|P02533,1,0.304813491545259
drugbank_target|P08779,0,0.2414299398165675
drugbank_target|P13647,1,0.31921475445834807
drugbank_target|P02538,1,0.35503128984731525
drugbank_target|P20742,0,0.21024014465498297
drugbank_target|P01011,0,0.20603004651996837
drugbank_target|P51693,1,0.3064693049472576
drugbank_target|Q06481,1,0.30428014883555243
drugbank_target|Q92945,1,0.39981488205265714
drugbank_target|P48047,1,0.38987521293460986
drugbank_target|P21291,1,0.5262582068397724
drugbank_target|P21333,0,0.20473900964655203
drugbank_target|Q14103,1,0.5283846099807308
drugbank_target|Q5SSJ5,1,0.6263016675832945
drugbank_target|P46940,1,0.29819295032305476
drugbank_target|P06748,1,0.4875887026327121
drugbank_target|P27635,1,0.47652663019872327
drugbank_target|P50914,1,0.576007840287112
drugbank_target|Q07020,1,0.635068459664535
drugbank_target|P42766,1,0.769408535201624
drugbank_target|P36578,1,0.5675831476067329
drugbank_target|P62277,1,0.4511481492409124
drugbank_target|P08708,1,0.5667847313696268
drugbank_target|P62269,1,0.6549494197426879
drugbank_target|P39019,1,0.5968689882363751
drugbank_target|P62857,1,0.6485194244037764
drugbank_target|P46782,1,0.48975921097529546
drugbank_target|P62753,1,0.6623135758911972
drugbank_target|P62241,1,0.642284987925244
drugbank_target|P46781,1,0.46914404188742254
drugbank_target|Q15637,1,0.43217108322570225
drugbank_target|P62316,1,0.5906630631253278
drugbank_target|Q08170,1,0.6698004321791692
drugbank_target|P37802,1,0.5365129994650881
drugbank_target|Q15942,0,0.27716744236292373
drugbank_target|P47775,0,0.08375506866487492
drugbank_target|Q02083,0,0.2665896561949629
drugbank_target|Q9Y5S1,0,0.16262651672979792
drugbank_target|Q9HBA0,0,0.24162897541115366
drugbank_target|Q01995,1,0.5189783939527813
drugbank_target|P35579,1,0.40480151218052457
drugbank_target|P17844,1,0.48916219845467634
drugbank_target|Q8I3Z5,1,0.3111616205253675
drugbank_target|Q5R2K6,0,0.2745735953421235
drugbank_target|Q6LFH8,1,0.3163356403089885
drugbank_target|Q00080,1,0.44230375026562546
drugbank_target|P13568,1,0.31953953799179835
drugbank_target|Q8IKW5,1,0.31020387975737407
drugbank_target|P86287,1,0.30490951615238315
drugbank_target|Q8IKK7,1,0.3507027304445108
drugbank_target|P14223,1,0.3786430172706383
drugbank_target|C6KT34,1,0.3382827556574991
drugbank_target|Q8IC05,1,0.41647938440760646
drugbank_target|Q8IKF0,1,0.29763987212558646
drugbank_target|C6KTA4,0,0.28131197140812897
drugbank_target|C0H4Y6,0,0.29305276001501074
drugbank_target|Q8IDH5,0,0.2845522877420595
drugbank_target|Q8II73,1,0.3107458137757237
drugbank_target|Q8I2Z8,0,0.2547986015756214
drugbank_target|Q8ILF7,1,0.3829874642516555
drugbank_target|Q8I0V4,1,0.37849348956878265
drugbank_target|Q8IJN7,1,0.3394540883542294
drugbank_target|Q8IKH8,1,0.46105620349261345
drugbank_target|A0A143ZZK9,0,0.24853276476442895
drugbank_target|P14642,0,0.25881483044865267
drugbank_target|P13817,1,0.8134483150382572
drugbank_target|Q7K6A4,1,0.3357197806212281
drugbank_target|Q8IKR1,0,0.10887344632485263
drugbank_target|Q8I431,1,0.6174872474544494
drugbank_target|Q8IDQ9,1,0.40491342048076245
drugbank_target|O97313,1,0.6162671840772169
drugbank_target|Q8IJT2,1,0.30794531769353123
drugbank_target|Q8IJC6,1,0.5542966844739957
drugbank_target|C0H571,1,0.34235858623117216
drugbank_target|T1RTG8,1,0.466822315200305
drugbank_target|C0H5C2,1,0.7165693258314947
drugbank_target|Q8I6U8,1,0.6637614139491711
drugbank_target|Q08853,0,0.2745735953421235
drugbank_target|Q76NM6,0,0.28817351114102724
drugbank_target|Q8I3T9,1,0.6122708942778331
drugbank_target|Q8I0X2,1,0.4419728057066662
drugbank_target|Q8IM16,0,0.2177546725955381
drugbank_target|Q7KQM4,0,0.26039443777431975
drugbank_target|Q9N623,0,0.17343248739105607
drugbank_target|C0H4V6,1,0.3617996253481999
drugbank_target|Q8I5G6,1,0.41417036684964276
drugbank_target|C6S3C7,1,0.3327563770668007
drugbank_target|Q7KQL5,1,0.2983980391273996
drugbank_target|Q8IKM5,1,0.5997379950186911
drugbank_target|Q8IL86,0,0.2547538667642229
drugbank_target|Q8IJR6,1,0.36098068802451194
drugbank_target|Q8I492,1,0.6460810929772745
drugbank_target|C0H4L1,0,0.2510077170529961
drugbank_target|Q76NN7,1,0.4296868532826207
drugbank_target|Q8IB72,1,0.3857642019708486
drugbank_target|P13827,1,0.42249697543692194
drugbank_target|Q8IDD3,1,0.36339839460242923
drugbank_target|O77323,0,0.2509006029212211
drugbank_target|C0H546,1,0.42501884356036446
drugbank_target|Q8I4R5,1,0.3176245166828919
drugbank_target|Q8IBN5,1,0.3765396105379162
drugbank_target|Q8I487,1,0.3236324574768088
drugbank_target|P50250,1,0.3403967277668563
drugbank_target|Q8IJA9,1,0.3046425838397906
